Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
Music,1.5,40,15,16,5,100,1,1.00097,0.825,326.369,0.363893,1336.15,
Music,1.5,50,15,16,5,100,1,1.001,0.8276,326.369,0.363893,1336.15,
Music,1.5,60,15,16,5,100,1,1.00102,0.825333,326.369,0.363893,1336.15,
Music,1.5,70,15,16,5,100,1,1.00104,0.822571,326.369,0.363893,1336.15,
Music,1.5,80,15,16,5,100,1,1.00106,0.81825,326.369,0.363893,1336.15,
Music,1.5,90,15,16,5,100,1,1.00108,0.816667,326.369,0.363893,1336.15,
Music,1.5,100,15,16,5,100,1,1.00109,0.8171,326.369,0.363893,1336.15,
ISC_EHB_DepthPhases,1.5,1,15,16,5,100,20,1.4247,0.36,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,10,15,16,5,100,20,1.52092,0.339,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,20,15,16,5,100,20,1.5994,0.335,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,30,15,16,5,100,20,1.66011,0.329667,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,40,15,16,5,100,20,1.71156,0.32475,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,20,1.75573,0.322,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,60,15,16,5,100,20,1.79594,0.317333,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,70,15,16,5,100,20,1.83353,0.314714,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,80,15,16,5,100,20,1.86918,0.313125,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,90,15,16,5,100,20,1.90252,0.312333,27.2814,0.0128059,1336.15,
ISC_EHB_DepthPhases,1.5,100,15,16,5,100,20,1.93437,0.3122,27.2814,0.0128059,1336.15,
PNW,1.75,1,15,16,5,100,1,1.00885,0.56,223.564,0.169194,1336.15,
PNW,1.75,10,15,16,5,100,1,1.0077,0.385,223.564,0.169194,1336.15,
PNW,1.75,20,15,16,5,100,1,1.00692,0.3415,223.564,0.169194,1336.15,
PNW,1.75,30,15,16,5,100,1,1.00655,0.312667,223.564,0.169194,1336.15,
PNW,1.75,40,15,16,5,100,1,1.00626,0.29475,223.564,0.169194,1336.15,
PNW,1.75,50,15,16,5,100,1,1.00602,0.2854,223.564,0.169194,1336.15,
PNW,1.75,60,15,16,5,100,1,1.00582,0.276333,223.564,0.169194,1336.15,
PNW,1.75,70,15,16,5,100,1,1.00567,0.266857,223.564,0.169194,1336.15,
PNW,1.75,80,15,16,5,100,1,1.00555,0.259875,223.564,0.169194,1336.15,
PNW,1.75,90,15,16,5,100,1,1.00545,0.255556,223.564,0.169194,1336.15,
PNW,1.75,100,15,16,5,100,1,1.00538,0.2493,223.564,0.169194,1336.15,
OBS,1.5,1,15,16,5,100,20,1.13932,0.58,86.028,0.0441444,1336.15,
OBS,1.5,10,15,16,5,100,20,1.16099,0.574,86.028,0.0441444,1336.15,
OBS,1.5,20,15,16,5,100,20,1.17547,0.5675,86.028,0.0441444,1336.15,
OBS,1.5,30,15,16,5,100,20,1.18467,0.555333,86.028,0.0441444,1336.15,
OBS,1.5,40,15,16,5,100,20,1.19377,0.5475,86.028,0.0441444,1336.15,
OBS,1.5,50,15,16,5,100,20,1.20244,0.5434,86.028,0.0441444,1336.15,
OBS,1.5,60,15,16,5,100,20,1.21,0.537,86.028,0.0441444,1336.15,
OBS,1.5,70,15,16,5,100,20,1.21724,0.533286,86.028,0.0441444,1336.15,
OBS,1.5,80,15,16,5,100,20,1.2244,0.528875,86.028,0.0441444,1336.15,
OBS,1.5,90,15,16,5,100,20,1.23124,0.525222,86.028,0.0441444,1336.15,
OBS,1.5,100,15,16,5,100,20,1.23788,0.5211,86.028,0.0441444,1336.15,
ISC_EHB_DepthPhases,1.5,1,15,16,5,100,300,5.11883,0,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,10,15,16,5,100,300,5.21865,0.002,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,20,15,16,5,100,300,5.71737,0.0015,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,30,15,16,5,100,300,6.14161,0.001,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,40,15,16,5,100,300,6.52769,0.001,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,300,6.90854,0.0008,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,60,15,16,5,100,300,7.28986,0.000666667,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,70,15,16,5,100,300,7.67104,0.000571429,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,80,15,16,5,100,300,8.04945,0.000625,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,90,15,16,5,100,300,8.44265,0.000555556,0.20853,0.00010646,1336.15,
ISC_EHB_DepthPhases,1.5,100,15,16,5,100,300,8.8758,0.0005,0.20853,0.00010646,1336.15,
Iquique,1.5,1,15,16,5,100,1,1.00545,0.78,126.496,0.0845954,1336.15,
Iquique,1.5,10,15,16,5,100,1,1.00678,0.757,126.496,0.0845954,1336.15,
Iquique,1.5,20,15,16,5,100,1,1.00762,0.7265,126.496,0.0845954,1336.15,
Iquique,1.5,30,15,16,5,100,1,1.00813,0.714333,126.496,0.0845954,1336.15,
Iquique,1.5,40,15,16,5,100,1,1.00863,0.70175,126.496,0.0845954,1336.15,
Iquique,1.5,50,15,16,5,100,1,1.00905,0.6938,126.496,0.0845954,1336.15,
Iquique,1.5,60,15,16,5,100,1,1.00943,0.685,126.496,0.0845954,1336.15,
Iquique,1.5,70,15,16,5,100,1,1.00971,0.680571,126.496,0.0845954,1336.15,
Iquique,1.5,80,15,16,5,100,1,1.00998,0.675625,126.496,0.0845954,1336.15,
Iquique,1.5,90,15,16,5,100,1,1.01022,0.666778,126.496,0.0845954,1336.15,
Iquique,1.5,100,15,16,5,100,1,1.01044,0.6613,126.496,0.0845954,1336.15,
Meier2019JGR,1.25,1,15,16,5,100,1,1.001,0.95,112.378,0.136622,1336.15,
Meier2019JGR,1.25,10,15,16,5,100,1,1.00702,0.896,112.378,0.136622,1336.15,
Meier2019JGR,1.25,20,15,16,5,100,1,1.00911,0.867,112.378,0.136622,1336.15,
Meier2019JGR,1.25,30,15,16,5,100,1,1.0105,0.857667,112.378,0.136622,1336.15,
Meier2019JGR,1.25,40,15,16,5,100,1,1.01112,0.8495,112.378,0.136622,1336.15,
Meier2019JGR,1.25,50,15,16,5,100,1,1.01155,0.8436,112.378,0.136622,1336.15,
Meier2019JGR,1.25,60,15,16,5,100,1,1.01164,0.844833,112.378,0.136622,1336.15,
Meier2019JGR,1.25,70,15,16,5,100,1,1.01158,0.845429,112.378,0.136622,1336.15,
Meier2019JGR,1.25,80,15,16,5,100,1,1.01142,0.8445,112.378,0.136622,1336.15,
Meier2019JGR,1.25,90,15,16,5,100,1,1.01129,0.845333,112.378,0.136622,1336.15,
Meier2019JGR,1.25,100,15,16,5,100,1,1.0111,0.8471,112.378,0.136622,1336.15,
OBS,1.5,1,15,16,5,100,300,3.89802,0,0.10863,0.00010449,1336.15,
OBS,1.5,10,15,16,5,100,300,4.40312,0.002,0.10863,0.00010449,1336.15,
OBS,1.5,20,15,16,5,100,300,4.57128,0.001,0.10863,0.00010449,1336.15,
OBS,1.5,30,15,16,5,100,300,4.626,0.000666667,0.10863,0.00010449,1336.15,
OBS,1.5,40,15,16,5,100,300,4.65348,0.001,0.10863,0.00010449,1336.15,
OBS,1.5,50,15,16,5,100,300,4.67701,0.001,0.10863,0.00010449,1336.15,
OBS,1.5,60,15,16,5,100,300,4.70797,0.001,0.10863,0.00010449,1336.15,
OBS,1.5,70,15,16,5,100,300,4.75062,0.000857143,0.10863,0.00010449,1336.15,
OBS,1.5,80,15,16,5,100,300,4.8234,0.000875,0.10863,0.00010449,1336.15,
OBS,1.5,90,15,16,5,100,300,4.96259,0.001,0.10863,0.00010449,1336.15,
OBS,1.5,100,15,16,5,100,300,5.15475,0.0012,0.10863,0.00010449,1336.15,
NEIC,1.25,1,15,16,5,100,1,1.00131,0.96,177.419,0.0932512,1336.15,
NEIC,1.25,10,15,16,5,100,1,1.00073,0.947,177.419,0.0932512,1336.15,
NEIC,1.25,20,15,16,5,100,1,1.00085,0.9295,177.419,0.0932512,1336.15,
NEIC,1.25,30,15,16,5,100,1,1.00076,0.918333,177.419,0.0932512,1336.15,
NEIC,1.25,40,15,16,5,100,1,1.00065,0.90675,177.419,0.0932512,1336.15,
NEIC,1.25,50,15,16,5,100,1,1.00059,0.8982,177.419,0.0932512,1336.15,
NEIC,1.25,60,15,16,5,100,1,1.00055,0.8945,177.419,0.0932512,1336.15,
NEIC,1.25,70,15,16,5,100,1,1.00052,0.895571,177.419,0.0932512,1336.15,
NEIC,1.25,80,15,16,5,100,1,1.0005,0.90125,177.419,0.0932512,1336.15,
NEIC,1.25,90,15,16,5,100,1,1.00049,0.91,177.419,0.0932512,1336.15,
NEIC,1.25,100,15,16,5,100,1,1.00048,0.9166,177.419,0.0932512,1336.15,
ISC_EHB_DepthPhases,1.5,1,15,16,5,100,1,1,1,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,10,15,16,5,100,1,1,1,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,20,15,16,5,100,1,1.00014,0.9945,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,30,15,16,5,100,1,1.00019,0.990667,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,40,15,16,5,100,1,1.00026,0.98975,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,1,1.00034,0.9884,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,60,15,16,5,100,1,1.00042,0.985833,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,70,15,16,5,100,1,1.00049,0.983571,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,80,15,16,5,100,1,1.00055,0.982125,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,90,15,16,5,100,1,1.00063,0.980333,69.5552,0.0119099,1336.15,
ISC_EHB_DepthPhases,1.5,100,15,16,5,100,1,1.00071,0.9781,69.5552,0.0119099,1336.15,
OBST2024,1.75,1,15,16,5,100,1,1.0018,0.95,318.466,0.182611,1336.15,
OBST2024,1.75,10,15,16,5,100,1,1.00131,0.937,318.466,0.182611,1336.15,
OBST2024,1.75,20,15,16,5,100,1,1.00154,0.931,318.466,0.182611,1336.15,
OBST2024,1.75,30,15,16,5,100,1,1.00173,0.930667,318.466,0.182611,1336.15,
OBST2024,1.75,40,15,16,5,100,1,1.00179,0.934,318.466,0.182611,1336.15,
OBST2024,1.75,50,15,16,5,100,1,1.00189,0.9336,318.466,0.182611,1336.15,
OBST2024,1.75,60,15,16,5,100,1,1.00196,0.932833,318.466,0.182611,1336.15,
OBST2024,1.75,70,15,16,5,100,1,1.00206,0.932286,318.466,0.182611,1336.15,
OBST2024,1.75,80,15,16,5,100,1,1.00213,0.928125,318.466,0.182611,1336.15,
OBST2024,1.75,90,15,16,5,100,1,1.00223,0.922889,318.466,0.182611,1336.15,
OBST2024,1.75,100,15,16,5,100,1,1.00232,0.922,318.466,0.182611,1336.15,
OBS,1.5,1,15,16,5,100,1,1.0079,0.93,102.947,0.0220759,1336.15,
OBS,1.5,10,15,16,5,100,1,1.00695,0.92,102.947,0.0220759,1336.15,
OBS,1.5,20,15,16,5,100,1,1.00652,0.914,102.947,0.0220759,1336.15,
OBS,1.5,30,15,16,5,100,1,1.00625,0.904,102.947,0.0220759,1336.15,
OBS,1.5,40,15,16,5,100,1,1.00603,0.89275,102.947,0.0220759,1336.15,
OBS,1.5,50,15,16,5,100,1,1.00582,0.8824,102.947,0.0220759,1336.15,
OBS,1.5,60,15,16,5,100,1,1.00566,0.875833,102.947,0.0220759,1336.15,
OBS,1.5,70,15,16,5,100,1,1.00557,0.870571,102.947,0.0220759,1336.15,
OBS,1.5,80,15,16,5,100,1,1.00549,0.866125,102.947,0.0220759,1336.15,
OBS,1.5,90,15,16,5,100,1,1.00545,0.862444,102.947,0.0220759,1336.15,
OBS,1.5,100,15,16,5,100,1,1.0054,0.8579,102.947,0.0220759,1336.15,
Meier2019JGR,1.5,1,15,16,5,100,20,1.00486,0.87,142.699,0.176404,1336.15,
Meier2019JGR,1.5,10,15,16,5,100,20,1.01279,0.864,142.699,0.176404,1336.15,
Meier2019JGR,1.5,20,15,16,5,100,20,1.01506,0.841,142.699,0.176404,1336.15,
Meier2019JGR,1.5,30,15,16,5,100,20,1.01601,0.829333,142.699,0.176404,1336.15,
Meier2019JGR,1.5,40,15,16,5,100,20,1.01622,0.82625,142.699,0.176404,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,20,1.01623,0.8208,142.699,0.176404,1336.15,
Meier2019JGR,1.5,60,15,16,5,100,20,1.01617,0.819833,142.699,0.176404,1336.15,
Meier2019JGR,1.5,70,15,16,5,100,20,1.01624,0.817143,142.699,0.176404,1336.15,
Meier2019JGR,1.5,80,15,16,5,100,20,1.01636,0.8145,142.699,0.176404,1336.15,
Meier2019JGR,1.5,90,15,16,5,100,20,1.01644,0.811222,142.699,0.176404,1336.15,
Meier2019JGR,1.5,100,15,16,5,100,20,1.01646,0.8089,142.699,0.176404,1336.15,
Iquique,1.5,1,15,16,5,100,1,1.00161,0.94,215.48,0.285049,1336.15,
Iquique,1.5,10,15,16,5,100,1,1.00184,0.908,215.48,0.285049,1336.15,
Iquique,1.5,20,15,16,5,100,1,1.00196,0.91,215.48,0.285049,1336.15,
Iquique,1.5,30,15,16,5,100,1,1.0021,0.899667,215.48,0.285049,1336.15,
Iquique,1.5,40,15,16,5,100,1,1.00228,0.89,215.48,0.285049,1336.15,
Iquique,1.5,50,15,16,5,100,1,1.0024,0.8844,215.48,0.285049,1336.15,
Iquique,1.5,60,15,16,5,100,1,1.00251,0.883,215.48,0.285049,1336.15,
Iquique,1.5,70,15,16,5,100,1,1.00259,0.880286,215.48,0.285049,1336.15,
Iquique,1.5,80,15,16,5,100,1,1.00267,0.87925,215.48,0.285049,1336.15,
Iquique,1.5,90,15,16,5,100,1,1.00275,0.876,215.48,0.285049,1336.15,
Iquique,1.5,100,15,16,5,100,1,1.00282,0.8741,215.48,0.285049,1336.15,
PNW,1.25,1,15,16,5,100,1,1.00434,0.62,269.293,0.17786,1336.15,
PNW,1.25,10,15,16,5,100,1,1.00415,0.414,269.293,0.17786,1336.15,
PNW,1.25,20,15,16,5,100,1,1.00345,0.3685,269.293,0.17786,1336.15,
PNW,1.25,30,15,16,5,100,1,1.00308,0.337333,269.293,0.17786,1336.15,
PNW,1.25,40,15,16,5,100,1,1.00291,0.3185,269.293,0.17786,1336.15,
PNW,1.25,50,15,16,5,100,1,1.00283,0.3052,269.293,0.17786,1336.15,
PNW,1.25,60,15,16,5,100,1,1.00281,0.294,269.293,0.17786,1336.15,
PNW,1.25,70,15,16,5,100,1,1.0028,0.284429,269.293,0.17786,1336.15,
PNW,1.25,80,15,16,5,100,1,1.00279,0.27775,269.293,0.17786,1336.15,
PNW,1.25,90,15,16,5,100,1,1.00277,0.271444,269.293,0.17786,1336.15,
PNW,1.25,100,15,16,5,100,1,1.00276,0.2654,269.293,0.17786,1336.15,
ISC_EHB_DepthPhases,1.5,1,15,16,5,100,1,1,1,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,10,15,16,5,100,1,1.0001,0.995,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,20,15,16,5,100,1,1.00023,0.991,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,30,15,16,5,100,1,1.0003,0.991,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,40,15,16,5,100,1,1.00037,0.99025,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,1,1.00043,0.988,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,60,15,16,5,100,1,1.00053,0.984167,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,70,15,16,5,100,1,1.00068,0.98,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,80,15,16,5,100,1,1.00086,0.9755,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,90,15,16,5,100,1,1.00108,0.971333,56.0673,0.0100934,1336.15,
ISC_EHB_DepthPhases,1.5,100,15,16,5,100,1,1.00132,0.9672,56.0673,0.0100934,1336.15,
Meier2019JGR,1.5,1,15,16,5,100,300,1.37298,0.02,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,10,15,16,5,100,300,1.45818,0.023,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,20,15,16,5,100,300,1.5025,0.0205,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,30,15,16,5,100,300,1.53539,0.0186667,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,40,15,16,5,100,300,1.56047,0.017,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,300,1.58031,0.0156,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,60,15,16,5,100,300,1.59595,0.0138333,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,70,15,16,5,100,300,1.60906,0.0134286,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,80,15,16,5,100,300,1.62128,0.012625,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,90,15,16,5,100,300,1.63475,0.013,0.08113,0.00010542,1336.15,
Meier2019JGR,1.5,100,15,16,5,100,300,1.65162,0.0122,0.08113,0.00010542,1336.15,
NEIC,1.5,1,15,16,5,100,20,1.06013,0.73,145.14,0.0797227,1336.15,
NEIC,1.5,10,15,16,5,100,20,1.08984,0.721,145.14,0.0797227,1336.15,
NEIC,1.5,20,15,16,5,100,20,1.10413,0.7085,145.14,0.0797227,1336.15,
NEIC,1.5,30,15,16,5,100,20,1.11402,0.693667,145.14,0.0797227,1336.15,
NEIC,1.5,40,15,16,5,100,20,1.12289,0.6815,145.14,0.0797227,1336.15,
NEIC,1.5,50,15,16,5,100,20,1.13099,0.674,145.14,0.0797227,1336.15,
NEIC,1.5,60,15,16,5,100,20,1.13844,0.670333,145.14,0.0797227,1336.15,
NEIC,1.5,70,15,16,5,100,20,1.14549,0.669857,145.14,0.0797227,1336.15,
NEIC,1.5,80,15,16,5,100,20,1.1523,0.665875,145.14,0.0797227,1336.15,
NEIC,1.5,90,15,16,5,100,20,1.1588,0.669222,145.14,0.0797227,1336.15,
NEIC,1.5,100,15,16,5,100,20,1.16495,0.6781,145.14,0.0797227,1336.15,
OBS,1.5,1,15,16,5,100,1,1.00016,0.97,122.407,0.0695536,1336.15,
OBS,1.5,10,15,16,5,100,1,1.00321,0.938,122.407,0.0695536,1336.15,
OBS,1.5,20,15,16,5,100,1,1.00406,0.925,122.407,0.0695536,1336.15,
OBS,1.5,30,15,16,5,100,1,1.0048,0.910333,122.407,0.0695536,1336.15,
OBS,1.5,40,15,16,5,100,1,1.00526,0.89875,122.407,0.0695536,1336.15,
OBS,1.5,50,15,16,5,100,1,1.00558,0.887,122.407,0.0695536,1336.15,
OBS,1.5,60,15,16,5,100,1,1.00582,0.878,122.407,0.0695536,1336.15,
OBS,1.5,70,15,16,5,100,1,1.00601,0.868143,122.407,0.0695536,1336.15,
OBS,1.5,80,15,16,5,100,1,1.00618,0.861,122.407,0.0695536,1336.15,
OBS,1.5,90,15,16,5,100,1,1.00635,0.852556,122.407,0.0695536,1336.15,
OBS,1.5,100,15,16,5,100,1,1.00655,0.8441,122.407,0.0695536,1336.15,
NEIC,1.5,1,15,16,5,100,300,3.07255,0,0.18032,0.00010592,1336.15,
NEIC,1.5,10,15,16,5,100,300,3.29896,0,0.18032,0.00010592,1336.15,
NEIC,1.5,20,15,16,5,100,300,3.47093,0,0.18032,0.00010592,1336.15,
NEIC,1.5,30,15,16,5,100,300,3.61032,0,0.18032,0.00010592,1336.15,
NEIC,1.5,40,15,16,5,100,300,3.72472,0,0.18032,0.00010592,1336.15,
NEIC,1.5,50,15,16,5,100,300,3.82561,0.0002,0.18032,0.00010592,1336.15,
NEIC,1.5,60,15,16,5,100,300,3.91866,0.000166667,0.18032,0.00010592,1336.15,
NEIC,1.5,70,15,16,5,100,300,4.01103,0.000142857,0.18032,0.00010592,1336.15,
NEIC,1.5,80,15,16,5,100,300,4.09757,0.000125,0.18032,0.00010592,1336.15,
NEIC,1.5,90,15,16,5,100,300,4.18195,0.000111111,0.18032,0.00010592,1336.15,
NEIC,1.5,100,15,16,5,100,300,4.27257,0.0002,0.18032,0.00010592,1336.15,
Meier2019JGR,1.5,1,15,16,5,100,1,1.00306,0.95,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,10,15,16,5,100,1,1.00476,0.928,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,20,15,16,5,100,1,1.00563,0.9,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,30,15,16,5,100,1,1.00704,0.886,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,40,15,16,5,100,1,1.00811,0.87725,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,1,1.00895,0.873,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,60,15,16,5,100,1,1.00943,0.870667,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,70,15,16,5,100,1,1.00976,0.866,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,80,15,16,5,100,1,1.00998,0.863625,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,90,15,16,5,100,1,1.01013,0.862556,62.1832,0.0743327,1336.15,
Meier2019JGR,1.5,100,15,16,5,100,1,1.0102,0.8613,62.1832,0.0743327,1336.15,
PNW,1.5,1,15,16,5,100,20,1.00453,0.61,223.943,0.168827,1336.15,
PNW,1.5,10,15,16,5,100,20,1.0057,0.382,223.943,0.168827,1336.15,
PNW,1.5,20,15,16,5,100,20,1.00512,0.3435,223.943,0.168827,1336.15,
PNW,1.5,30,15,16,5,100,20,1.0047,0.315667,223.943,0.168827,1336.15,
PNW,1.5,40,15,16,5,100,20,1.0045,0.29475,223.943,0.168827,1336.15,
PNW,1.5,50,15,16,5,100,20,1.00437,0.284,223.943,0.168827,1336.15,
PNW,1.5,60,15,16,5,100,20,1.0043,0.275333,223.943,0.168827,1336.15,
PNW,1.5,70,15,16,5,100,20,1.00423,0.267714,223.943,0.168827,1336.15,
PNW,1.5,80,15,16,5,100,20,1.00418,0.261875,223.943,0.168827,1336.15,
PNW,1.5,90,15,16,5,100,20,1.00415,0.256444,223.943,0.168827,1336.15,
PNW,1.5,100,15,16,5,100,20,1.00412,0.2518,223.943,0.168827,1336.15,
OBST2024,1.25,1,15,16,5,100,1,1.00005,0.99,314.45,0.196224,1336.15,
OBST2024,1.25,10,15,16,5,100,1,1.00052,0.968,314.45,0.196224,1336.15,
OBST2024,1.25,20,15,16,5,100,1,1.00067,0.9565,314.45,0.196224,1336.15,
OBST2024,1.25,30,15,16,5,100,1,1.00077,0.959667,314.45,0.196224,1336.15,
OBST2024,1.25,40,15,16,5,100,1,1.00083,0.9605,314.45,0.196224,1336.15,
OBST2024,1.25,50,15,16,5,100,1,1.00088,0.9596,314.45,0.196224,1336.15,
OBST2024,1.25,60,15,16,5,100,1,1.0009,0.960167,314.45,0.196224,1336.15,
OBST2024,1.25,70,15,16,5,100,1,1.00093,0.959429,314.45,0.196224,1336.15,
OBST2024,1.25,80,15,16,5,100,1,1.00096,0.956375,314.45,0.196224,1336.15,
OBST2024,1.25,90,15,16,5,100,1,1.00098,0.951556,314.45,0.196224,1336.15,
OBST2024,1.25,100,15,16,5,100,1,1.00101,0.9514,314.45,0.196224,1336.15,
PNW,1.5,1,15,16,5,100,300,1.12667,0,0.07762,0.00010453,1336.15,
PNW,1.5,10,15,16,5,100,300,1.16217,0,0.07762,0.00010453,1336.15,
PNW,1.5,20,15,16,5,100,300,1.21083,0,0.07762,0.00010453,1336.15,
PNW,1.5,30,15,16,5,100,300,1.3003,0,0.07762,0.00010453,1336.15,
PNW,1.5,40,15,16,5,100,300,1.37452,0,0.07762,0.00010453,1336.15,
PNW,1.5,50,15,16,5,100,300,1.43361,0,0.07762,0.00010453,1336.15,
PNW,1.5,60,15,16,5,100,300,1.48307,0,0.07762,0.00010453,1336.15,
PNW,1.5,70,15,16,5,100,300,1.52429,0,0.07762,0.00010453,1336.15,
PNW,1.5,80,15,16,5,100,300,1.56102,0,0.07762,0.00010453,1336.15,
PNW,1.5,90,15,16,5,100,300,1.59708,0,0.07762,0.00010453,1336.15,
PNW,1.5,100,15,16,5,100,300,1.63566,0,0.07762,0.00010453,1336.15,
NEIC,1.5,1,15,16,5,100,1,1.00396,0.92,143.941,0.0548313,1336.15,
NEIC,1.5,10,15,16,5,100,1,1.00413,0.877,143.941,0.0548313,1336.15,
NEIC,1.5,20,15,16,5,100,1,1.00434,0.8695,143.941,0.0548313,1336.15,
NEIC,1.5,30,15,16,5,100,1,1.00439,0.86,143.941,0.0548313,1336.15,
NEIC,1.5,40,15,16,5,100,1,1.00448,0.85225,143.941,0.0548313,1336.15,
NEIC,1.5,50,15,16,5,100,1,1.0046,0.8418,143.941,0.0548313,1336.15,
NEIC,1.5,60,15,16,5,100,1,1.00474,0.839333,143.941,0.0548313,1336.15,
NEIC,1.5,70,15,16,5,100,1,1.00488,0.838,143.941,0.0548313,1336.15,
NEIC,1.5,80,15,16,5,100,1,1.00503,0.837875,143.941,0.0548313,1336.15,
NEIC,1.5,90,15,16,5,100,1,1.00521,0.840889,143.941,0.0548313,1336.15,
NEIC,1.5,100,15,16,5,100,1,1.00537,0.846,143.941,0.0548313,1336.15,
Meier2019JGR,1.5,1,15,16,5,100,1,1.00375,0.93,271.676,0.340292,1336.15,
Meier2019JGR,1.5,10,15,16,5,100,1,1.00781,0.877,271.676,0.340292,1336.15,
Meier2019JGR,1.5,20,15,16,5,100,1,1.01034,0.8595,271.676,0.340292,1336.15,
Meier2019JGR,1.5,30,15,16,5,100,1,1.01218,0.846333,271.676,0.340292,1336.15,
Meier2019JGR,1.5,40,15,16,5,100,1,1.01331,0.83275,271.676,0.340292,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,1,1.01412,0.8258,271.676,0.340292,1336.15,
Meier2019JGR,1.5,60,15,16,5,100,1,1.01466,0.824667,271.676,0.340292,1336.15,
Meier2019JGR,1.5,70,15,16,5,100,1,1.01531,0.820286,271.676,0.340292,1336.15,
Meier2019JGR,1.5,80,15,16,5,100,1,1.016,0.81725,271.676,0.340292,1336.15,
Meier2019JGR,1.5,90,15,16,5,100,1,1.01666,0.813778,271.676,0.340292,1336.15,
Meier2019JGR,1.5,100,15,16,5,100,1,1.01715,0.8127,271.676,0.340292,1336.15,
PNW,1.5,1,15,16,5,100,1,1.00664,0.56,175.099,0.088953,1336.15,
PNW,1.5,10,15,16,5,100,1,1.00581,0.399,175.099,0.088953,1336.15,
PNW,1.5,20,15,16,5,100,1,1.005,0.3425,175.099,0.088953,1336.15,
PNW,1.5,30,15,16,5,100,1,1.00447,0.319333,175.099,0.088953,1336.15,
PNW,1.5,40,15,16,5,100,1,1.00412,0.302,175.099,0.088953,1336.15,
